"region","week","date_from","date_to","track_id","track_name","artist","track_position","track_streams","track_url"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","167NczpNbRF7oWakJaY3Hh","Slow Hands","Niall Horan","37","10635980","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","2OALaHcDdKkjYEpAr0Qzab","Lonely Together (feat. Rita Ora)","Avicii","38","10447074","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","5Z3GHaZ6ec9bsiI5BenrbY","Young Dumb & Broke","Khalid","39","10404701","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3Ytr1SUCUi6J3L9dRFx5iH","Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer","40","9896496","https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7MHN1aCFtLXjownGhvEQlF","Una Lady Como Tú","Manuel Turizo","41","9785844","https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1NDxZ7cFAo481dtYWdrUnR","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","42","9706074","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1yxgsra98r3qAtxqiGZPiX","BUTTERFLY EFFECT","Travis Scott","43","9648330","https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","2cnKEkpVUSV4wnjQiTWfH6","Escápate Conmigo","Wisin","44","9612006","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","693iqPOQvhI7PobtR8CC8v","Bonita","J Balvin","45","9583163","https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","2771LMNxwf62FTAdpJMQfM","Bodak Yellow","Cardi B","46","9343953","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","0KKkJNfGyhkQ5aFogxQAPU","That's What I Like","Bruno Mars","47","9230883","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","0jdny0dhgjUwoIp5GkqEaA","Praying","Kesha","48","9202439","https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1x5sYLZiu9r5E43kMlt9f8","Symphony (feat. Zara Larsson)","Clean Bandit","49","9178292","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1louJpMmzEicAn7lzDalPW","No Promises (feat. Demi Lovato)","Cheat Codes","50","8911773","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","5tz69p7tJuGPeMGwNTxYuV","1-800-273-8255","Logic","51","8251255","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7aF09WaavZAmAWuUeYxlYD","Rich Love (with Seeb)","OneRepublic","52","8199100","https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","152lZdxL1OR0ZMW6KquMif","Location","Khalid","53","8114608","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6QgjcU0zLnzq5OrUoSZ3OK","Feel It Still","Portugal. The Man","54","7976288","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","31MkGwj0SWgZaTvEt5Hgxv","What About Us","P!nk","55","7821134","https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","0dA2Mk56wEzDgegdC6R17g","Stay (with Alessia Cara)","Zedd","56","7710298","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","57p8CBvPOxrvyCbn6ttl5r","Would You Ever","Skrillex","57","7646276","https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","22eADXu8DfOAUEDw4vU8qy","Ahora Dice","Chris Jeday","58","7555935","https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3kxfsdsCpFgN412fpnW85Y","Redbone","Childish Gambino","59","7511253","https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3rOSwuTsUlJp0Pu0MkN8r8","Mask Off","Future","60","7204145","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3eR23VReFzcdmS7TYCrhCe","It Ain't Me (with Selena Gomez)","Kygo","61","6900381","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","0afhq8XCExXpqazXczTSve","Galway Girl","Ed Sheeran","62","6861439","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7tr2za8SQg2CI8EDgrdtNl","Slide (feat. Frank Ocean & Migos)","Calvin Harris","63","6798408","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1SJtlNRJDeYHioymcvsqev","Crying in the Club","Camila Cabello","64","6649724","https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7nKBxz47S9SD79N086fuhn","SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias","65","6628976","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","209gZgcfLq2aUuu51vOWBl","Hey DJ","CNCO","66","6596781","https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","5EnYT6F7wEcdege6mDHEfO","Signs","Drake","67","6589111","https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","2mfUa8bLs2s5N4VaqJZ4lZ","Most Girls","Hailee Steinfeld","68","6559343","https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3bWAqKDWg6u1davspr5IkS","OK","Robin Schulz","69","6483847","https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7JNh1cfm0eXjqFVOzKLyau","Mayores","Becky G","70","6458442","https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6gBFPUFcJLzWGx4lenP6h2","goosebumps","Travis Scott","71","6362939","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6HZILIRieu8S0iqY8kIKhj","DNA.","Kendrick Lamar","72","6341375","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1CKd1PnqfYx0H12V9MSaIY","Get Low (with Liam Payne)","Zedd","73","6289601","https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","5uCax9HTNlzGybIStD3vDh","Say You Won't Let Go","James Arthur","74","6260548","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","4z3GJkrtH97Bj6fRta983T","Robarte un Beso","Carlos Vives","75","6168120","https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","0Szp49tpFasIjX04Mcsydp","Tu Foto","Ozuna","76","6116658","https://open.spotify.com/track/0Szp49tpFasIjX04Mcsydp"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","0q75NwOoFiARAVp4EXU4Bs","Love Galore (feat. Travis Scott)","SZA","77","6080218","https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6p8NuHm8uCGnn2Dtbtf7zE","Slippery (feat. Gucci Mane)","Migos","78","5998501","https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3rgjBiAMVGnxmsTDmUy8vb","Krippy Kush","Farruko","79","5974151","https://open.spotify.com/track/3rgjBiAMVGnxmsTDmUy8vb"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1sCxVKWImDZSZKvG0U9B23","Bad Liar","Selena Gomez","80","5966230","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","5XQMr19TL7Mfksq9zihbOu","Questions","Chris Brown","81","5876563","https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1e1JKLEDKP7hEQzJfNAgPl","Magnolia","Playboi Carti","82","5836129","https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7BKLCZ1jbUBVqRi2FVlTVw","Closer","The Chainsmokers","83","5823374","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","0xG0SHshCStMEyNbNC5d4k","Issues","Julia Michaels","84","5735357","https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","2habSXqcJGExM6JJyskY7O","Malibu","Miley Cyrus","85","5707223","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6SwRhMLwNqEi6alNPVG00n","LOYALTY. FEAT. RIHANNA.","Kendrick Lamar","86","5607943","https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7hDc8b7IXETo14hHIHdnhd","Passionfruit","Drake","87","5487691","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","4okba5wu9mMLXx79DXLKi3","La Rompe Corazones","Daddy Yankee","88","5413072","https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","4qknM1pQz53QOyfDVTjcM9","Me Enamoré","Shakira","89","5284950","https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","4xBjsLUSjcx2h7PcRikpQp","OMG (feat. Quavo)","Camila Cabello","90","5259020","https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7mldq42yDuxiUNn08nvzHO","Body Like A Back Road","Sam Hunt","91","5188212","https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1HTtUBEY3tuw2btgwwI2Ja","I Get The Bag (feat. Migos)","Gucci Mane","92","5161839","https://open.spotify.com/track/1HTtUBEY3tuw2btgwwI2Ja"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","2Gl0FzuLxflY6nPifJp5Dr","First Time","Kygo","93","5133213","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3zoYkqS4y2BsGVShPL2nTE","Reggaetón Lento (Remix)","CNCO","94","5074059","https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3kGfazcbVvVkuZunzlLgTD","Came Here for Love","Sigala","95","5066914","https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3NdDpSvN911VPGivFlV5d0","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","96","5035517","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","5aAx2yezTd8zXrkmtKl66Z","Starboy","The Weeknd","97","5011896","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","0XfOi87h82i09rQjWYG0Bm","Instruction (feat. Demi Lovato & Stefflon Don)","Jax Jones","98","5010118","https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7LEydI5NfjY6mZfKwYIptZ","Down","Fifth Harmony","99","4973644","https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","0tgVpDi06FyKpA1z0VMD4v","Perfect","Ed Sheeran","100","4967375","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","5knuzwU65gJK7IF5yJsuaW","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","101","4938361","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3GPI7hYiqD6enLRobhkBm8","Summer Air","ItaloBrothers","102","4936551","https://open.spotify.com/track/3GPI7hYiqD6enLRobhkBm8"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","1xznGGDReH1oQq0xzbwXa3","One Dance","Drake","103","4843583","https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3umS4y3uQDkqekNjVpiRUs","El Amante","Nicky Jam","104","4821637","https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","5GXAXm5YOmYT0kL5jHvYBt","I Feel It Coming","The Weeknd","105","4775799","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6HUnnBwYZqcED1eQztxMBN","Solo Dance","Martin Jensen","106","4753838","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","3ebXMykcMXOcLeJ9xZ17XH","Scared to Be Lonely","Martin Garrix","107","4752958","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","7i2DJ88J7jQ8K7zqFX2fW8","Now Or Never","Halsey","108","4739602","https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6H0AwSQ20mo62jGlPGB8S6","It's A Vibe","2 Chainz","109","4718031","https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6fxVffaTuwjgEk5h9QyRjy","Photograph","Ed Sheeran","110","4712707","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6c7D34787LOtPm8tzhsLgH","Rake It Up","Yo Gotti","111","4687048","https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","2nYwV62UABTH0NanrwVIdQ","Perplexing Pegasus","Rae Sremmurd","112","4666674","https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","6qDF4wWL49CAVbgT7yuHl8","Sigo Extrañándote","J Balvin","113","4627870","https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8"
"global","2017-08-18--2017-08-25","2017-08-18","2017-08-25","5Ohxk2dO5COHF1krpoPigN","Sign of the Times","Harry Styles","114","4614330","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN"
